ID,DETALLE,CODIGO ALFA,CODIGO PRODUCTO,CATEGORIA,SUBCATEGORIA,MARCA,PRECIO,IVA,IMP. INTERNO,MARKUP,PRECIO PUBLICO,COTIZACION,PRECIO PUBLICO ARS,URI,FECHA HORA
16611,Escaner HP ScanJet Pro 2600 f1,HP-SCAN20G05A,20G05A,Imagen,Escaner,HP,385.01,10.5,0.0,10,423.51,286.5,121335.62,https://elit.com.ar/producto/16611-escaner-hp-scan-jet-pro-2600-f1,8/1/2023 9:18:53 PM 
16632,Pen Drive Sandisk Ultra Shift 3.0 USB Black 32GB,SANPENZ41032G,SDCZ410-032G-G46,Almacenamiento,Pen Drive,SANDISK,8.39,21.0,0.0,10,9.23,286.5,2644.4,https://elit.com.ar/producto/16632-pen-drive-sandisk-ultra-shift-3-0-usb-black-32gb,8/1/2023 9:18:53 PM 
16638,Placa GeForce RTX 3050 EAGLE 8G,GIGPDVN3050E8GD,GV-N3050EAGLE-8GD,Hardware,Placas de Video,GIGABYTE,929.27,10.5,0.0,10,1022.2,286.5,292860.3,https://elit.com.ar/producto/16638-placa-ge-force-rtx-3050-eagle-8g,8/1/2023 9:18:53 PM 
16665,Mouse Gaming Inalámbrico GPRO Superlight Rojo,LOGMOUSUPERLRED,910-006783,Perifericos,Mouses,LOGITECH,236.55,10.5,0.0,10,260.21,286.5,74550.16,https://elit.com.ar/producto/16665-mouse-gaming-inalambrico-gpro-superlight-rojo,8/1/2023 9:18:53 PM 
16678,Procesador AMD Ryzen 7 7700 3.8GHz AM5 DDR5,AMDPROR7-7700,100-100000592BOX,Hardware,Procesadores,AMD,843.58,10.5,0.0,10,927.94,286.5,265854.81,https://elit.com.ar/producto/16678-procesador-amd-ryzen-7-7700-3-8g-hz-am5-ddr5,8/1/2023 9:18:53 PM 
16682,Mouse Gaming Logitech G502 X Negro,LOGMOUG502XNEGR,910-006137,Perifericos,Mouses,LOGITECH,167.22,10.5,0.0,10,183.94,286.5,52698.81,https://elit.com.ar/producto/16682-mouse-gaming-logitech-g502-x-negro,8/1/2023 9:18:53 PM 
16683,Mouse Gaming Logitech G502 X Blanco,LOGMOUG502XWHT,910-006145,Perifericos,Mouses,LOGITECH,165.12,10.5,0.0,10,181.63,286.5,52037.0,https://elit.com.ar/producto/16683-mouse-gaming-logitech-g502-x-blanco,8/1/2023 9:18:53 PM 
16684,Auriculares Logitech H390 Rosa,LOGAURH390ROSA,981-001280,Audio,Auriculares,LOGITECH,84.05,21.0,0.0,10,92.46,286.5,26489.79,https://elit.com.ar/producto/16684-auriculares-logitech-h390-rosa,8/1/2023 9:18:53 PM 
16685,Auriculares Logitech H390 Blanco,LOGAURH390WHT,981-001285,Audio,Auriculares,LOGITECH,84.13,21.0,0.0,10,92.54,286.5,26512.71,https://elit.com.ar/producto/16685-auriculares-logitech-h390-blanco,8/1/2023 9:18:53 PM 
16695,Disco duro portatil 1TB 3.0 Expansion Portable,SEAHDEXPAOR1TB,STKM1000400,Almacenamiento,Discos Externos,SEAGATE,105.66,10.5,0.0,10,116.23,286.5,33299.9,https://elit.com.ar/producto/16695-disco-duro-portatil-1tb-3-0-expansion-portable,8/1/2023 9:18:53 PM 
16696,Disco duro portatil 2TB 3.0 Expansion Portable,SEAHDEXPAOR2TB,STKM2000400,Almacenamiento,Discos Externos,SEAGATE,138.95,10.5,0.0,10,152.85,286.5,43791.53,https://elit.com.ar/producto/16696-disco-duro-portatil-2tb-3-0-expansion-portable,8/1/2023 9:18:53 PM 
16721,Procesador Core i3-13100 QCore 3.40GHz 12MB 1700,INTPROI3-13100,BX8071513100,Hardware,Procesadores,INTEL,390.0,10.5,0.0,10,429.0,286.5,122908.5,https://elit.com.ar/producto/16721-procesador-core-i3-13100-q-core-3-40g-hz-12mb-1700,8/1/2023 9:18:53 PM 
16794,HP ZCentral 4R XW2223 32GB/512 PC W11P NV5GB,HP-WS2W9D6LA,2W9D6LA,Computadoras,PC de Escritorio,HP,4300.25,10.5,0.0,10,4730.28,286.5,1355225.22,https://elit.com.ar/producto/16794-hp-z-central-4r-xw2223-32gb-512-pc-w11p-nv5gb,8/1/2023 9:18:53 PM 
16796,"HP EB830G8 14"" i5-1145G7 13 32GB/512",HP-NOT593W0EC,593W0EC,Computadoras,Notebooks Corporativo,HP,2759.27,10.5,0.0,10,3035.2,286.5,869584.8,https://elit.com.ar/producto/16796-hp-eb830g8-14-i5-1145g7-13-32gb-512,8/1/2023 9:18:53 PM 
